timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w
1.4036368977090883e+18,-0.1023092342012302,-0.0392257422828575,0.0059974459884379,0.817968082634174,-0.0177369660645499,0.5749200898037596,0.0089725228690255
1.4036368977429455e+18,-0.0846884663031756,-0.0338970101556239,0.0047846729202603,0.8287336457875151,-0.0047576978254964,0.5595574642199643,0.0085646299895749
1.4036368977930184e+18,-0.0794105743940818,-0.0316440510440802,0.0075391334294868,0.8311288607485041,-0.0041021215001617,0.5559831840220897,0.009523051756184
1.4036368978429583e+18,-0.0841184519038264,-0.0374859197696843,0.0113846547960204,0.8354213502411171,-0.0027858860733726,0.5494993833309494,0.0106693073346638
1.4036368978929472e+18,-0.0880895965289242,-0.0424938601287495,0.0169896837442377,0.8381293800346282,-0.0013276140604854,0.5453538023369476,0.0112521127042767
1.4036368979429473e+18,-0.090355683790236,-0.0474005160420908,0.0234153112140994,0.8375498212083544,0.0002210758631352,0.5462426693144217,0.0113663687944612
1.4036368979929472e+18,-0.0909674312417323,-0.0516696124333084,0.0288177044489547,0.8346444559407237,0.0017276831800668,0.5506798053871435,0.010835091924877
1.403636898042947e+18,-0.0906561530915294,-0.0553202169480207,0.0309584813311583,0.8312067243270481,0.003197057921,0.5558699138554662,0.0096849948097683
1.4036368980929472e+18,-0.0907237054733407,-0.0590928764663916,0.0307525471240323,0.8288724806739319,0.0036556231398815,0.5593764085451192,0.0074216416018055
1.403636898142947e+18,-0.0901746503731912,-0.0627463929953777,0.0284830330205136,0.8273243745244054,0.00462365610245,0.5616835584084522,0.0049579568036104
1.4036368981929475e+18,-0.0892051278998366,-0.0658559771283247,0.0267605429373656,0.8261952495045863,0.006467763015771,0.5633369983916279,0.003317224854804
1.403636898242947e+18,-0.0882694059130896,-0.069490176330818,0.0271644805401164,0.8257925003542214,0.0079925466806997,0.5639119308499557,0.0024899400303795
1.4036368982929472e+18,-0.0858415460280232,-0.0726929589799382,0.0271972069515773,0.825591865223942,0.0094723111385857,0.5641865212886482,0.0013844110516078
1.4036368983429473e+18,-0.0827341898835663,-0.0756386012693331,0.0288236168037222,0.8257818572873329,0.0112500866541852,0.563877401404549,0.000189500947973
1.4036368983929472e+18,-0.0784890670100264,-0.0783055279431307,0.0309059744571885,-0.8258247601420355,-0.0129410425085955,-0.5637765269329748,0.0014221935638912
1.403636898442947e+18,-0.073227489059144,-0.080857010661365,0.0336419140670377,-0.826241007327449,-0.0145712005495694,-0.563119404438534,0.003164533118421
1.403636898492658e+18,-0.0617234576259492,-0.0774957977062548,0.0373491353248353,-0.8274791140328411,-0.0157160966440798,-0.5612642081988027,0.003716011392525
1.4036368985427914e+18,-0.0563366751117288,-0.0762123860351158,0.0402664200011115,-0.8273266743190458,-0.0169545384617688,-0.5614461284921543,0.0046219462250827
1.4036368985927913e+18,-0.0476758628125829,-0.0766908349408913,0.0428090921461044,-0.8278138711561774,-0.0188431320182721,-0.5606637409181386,0.0050299817936167
1.4036368986428708e+18,-0.0528342959675524,-0.071277560712088,0.0513889492035741,-0.8269758267742886,-0.022021202305226,-0.5617858715084946,0.0047626834301187
1.4036368986927603e+18,-0.0459636559313309,-0.0716247959193142,0.0566973744274702,-0.8273433681476822,-0.0232898826068079,-0.5611838080800968,0.005767677082778
1.4036368987428027e+18,-0.0453071745185043,-0.0693319984345607,0.0631452961026774,-0.8273687975931469,-0.0223457911048292,-0.5611860959643985,0.005630638099431
1.4036368987928023e+18,-0.0387165247723266,-0.067654033026296,0.0630684641235487,-0.8272786368926921,-0.023072755688602,-0.5612758926559805,0.0068612833446701
1.403636898842802e+18,-0.0311542218075896,-0.0652190932336957,0.0609496789783528,-0.827778660043673,-0.0227122275275915,-0.560524420471109,0.0088892492688547
1.4036368988928023e+18,-0.0225893186099971,-0.0621144361538344,0.0607957714922753,-0.8281906143785552,-0.0227821178378385,-0.5598761451800179,0.010953694374851
1.4036368989428027e+18,-0.0123438367184827,-0.0587631629284042,0.058426619295232,-0.8288320846658846,-0.0216947968375139,-0.5588962309399074,0.0142026145391751
1.4036368989928023e+18,-0.0015928250253496,-0.0547213247793192,0.0552091491155417,-0.8292494690508702,-0.0192605015606855,-0.5582527254828132,0.0181175508690241
1.4036368990428027e+18,0.009854280519895,-0.0509926424905573,0.0511368411146316,-0.8287657365396699,-0.0159741733223754,-0.5590035327679458,0.0201799424548542
1.4036368990928023e+18,0.0214585943180419,-0.0483629574823157,0.0467852861935365,-0.8279935050011831,-0.0117791972502411,-0.5602620958350428,0.0198592587606203
1.4036368991428024e+18,0.0327585993633984,-0.0471451935445121,0.0433491188808244,-0.8269475540649841,-0.007423842978928,-0.5619772171425182,0.0168593236553435
1.4036368991928028e+18,0.0429880380525736,-0.0478382941036588,0.0405575338119929,-0.8251357777616098,-0.0027458595324513,-0.5648091391163985,0.0115777754238152
1.4036368992428027e+18,0.053647413727917,-0.0491856794986091,0.0371904379311913,-0.8221639472027348,0.0040675551618509,-0.5692001651164246,0.0064086618306259
1.4036368992928023e+18,0.0640214530712568,-0.0513723951902267,0.0339602044936598,-0.8188389606565717,0.0123105074700261,-0.5738912750896462,0.0001108723398998
1.403636899342802e+18,0.0739941222142572,-0.0537276050822022,0.0302634309116268,0.8156491225577258,-0.0212190733989041,0.5781081725248365,0.0075631114561449
1.4036368993928023e+18,0.0845034487149533,-0.0561714334309671,0.0259986748938527,0.8130270222941838,-0.0305652871760146,0.5811895248504368,0.0164790910982408
1.4036368994428027e+18,0.0933466153985747,-0.0585904018404474,0.0228728089279372,0.8117672328944842,-0.0410072284608302,0.5820566132886857,0.0237163601697062
1.4036368994928023e+18,0.1005168981710153,-0.060073759708625,0.0196551105635628,0.8123162527619175,-0.0521917294405497,0.5802456669406799,0.027079417892683
1.4036368995442245e+18,0.1327118786481334,-0.0657558998900147,0.0426333790356373,0.815245043699173,-0.0629171749441924,0.5748803411542038,0.0304883777102264
1.4036368995941783e+18,0.1427322961996444,-0.0699691841026084,0.0394496400807381,0.8173696433303717,-0.0711334705465435,0.5707800805011328,0.0325114631031158
1.403636899644192e+18,0.1500856529240962,-0.072848647122459,0.0382506045775902,0.8183420240101644,-0.0781325736035934,0.5683892792809496,0.0338416884849061
1.4036368996942185e+18,0.1578458397473493,-0.0760853149339532,0.0378576900338666,0.8194200034069884,-0.0833756787921472,0.5659579077560899,0.035930500285817
1.4036368997442511e+18,0.1654448968229316,-0.080208690291,0.0384007917650339,0.8206062359028838,-0.0873254297509453,0.5634756873739248,0.0384034458687797
1.4036368997943368e+18,0.1569584934473751,-0.0859825401510549,0.0457777040001672,0.8211822595288957,-0.0892048644556392,0.5621419033804399,0.0412149154589074
1.403636899844386e+18,0.1651451962461474,-0.0922803337810212,0.0467425776495512,0.8218997492880186,-0.089121468465269,0.5607580583109929,0.0457008317010931
1.403636899894386e+18,0.1738310348251678,-0.1006987322521279,0.0463655283793714,0.8219712094528382,-0.0890482261875453,0.5603228486618373,0.0497197094819937
1.403636899944386e+18,0.1828497668501486,-0.1100585356952647,0.0467233750963555,0.8206979313707867,-0.0883773923966655,0.5619610430482116,0.0533303670814613
1.40363689999379e+18,0.1494456637573074,-0.126673450123798,0.0613277582462442,0.8188832750260667,-0.0841295594442883,0.5651854031287047,0.054017212076678
1.403636900043783e+18,0.15533623243943,-0.1382590622040397,0.0612975815466163,0.8166669742292082,-0.0842019895519424,0.5682367305656375,0.0554264936188415
1.4036369000939405e+18,0.1378559505715547,-0.1606681988529708,0.0717206322224465,0.8141025464576526,-0.0802357505185436,0.5726214979893768,0.0538877372905379
1.4036369001443878e+18,0.1394488718285065,-0.1772178639349623,0.0797235629439804,0.8119006222014208,-0.0796015504863371,0.5757600820490596,0.0546012888856782
1.4036369001945272e+18,0.1466984200871072,-0.1878046134058571,0.0853584333198828,0.8102743828076123,-0.0785764153876211,0.5780213462120642,0.0563249042055808
1.403636900244986e+18,0.1541776598332811,-0.2008673218687418,0.0937838608749746,0.8102640156457247,-0.0786371848200815,0.577936124262635,0.0572560423494437
1.403636900295473e+18,0.1636629085716382,-0.2119611441025248,0.1018310288724195,0.8107771959154055,-0.079556244209773,0.5769270912002498,0.0588750713800483
1.403636900345746e+18,0.1703607803299947,-0.225302048954703,0.1142995089109449,0.8128377732792681,-0.0803890593736207,0.5740026924942634,0.0579073611275966
1.4036369003977244e+18,0.1868120054868039,-0.2406542031733856,0.1222057499989422,0.8143586107163955,-0.0877304225837722,0.5703309512317757,0.062016386321625
1.403636900449808e+18,0.1970704080867483,-0.2645346818285289,0.1318355934083069,0.816010706177066,-0.0908118720764137,0.5673555082055523,0.0631463269177441
1.40363690049953e+18,0.2011729283189742,-0.2746708418186925,0.1445438963021426,0.8173456026814468,-0.0910900477996746,0.5653259808222536,0.0636812717878053
1.4036369005494203e+18,0.2044383100508295,-0.2850960309287223,0.1555226876914058,0.8184497124771994,-0.0918075351566235,0.5636406843172582,0.0634083875905067
1.4036369005999347e+18,0.2112052260027011,-0.2982702473474174,0.1641632966953022,0.8192524927130362,-0.0915697502523372,0.5625961563171786,0.0626569941773294
1.4036369006498263e+18,0.2174276508951503,-0.3109373445326876,0.1720125170847491,0.8216343675743581,-0.0908292704510661,0.55938392691634,0.0612913693570856
1.4036369007000435e+18,0.2218064648608954,-0.3220663209489195,0.1783002177565575,0.8242287896226446,-0.092202737906375,0.5554329899462889,0.06033035023174
1.403636900750194e+18,0.2252014666266515,-0.3267915270469999,0.1842341634683834,0.8267285122749451,-0.0944220141394096,0.5512931559139435,0.0606655295860635
1.4036369008009692e+18,0.2338074512067094,-0.3368425552864079,0.1875544177696807,0.8281114499776351,-0.0949810828272569,0.5494244726366726,0.0578166860760376
1.4036369008515428e+18,0.242374105803094,-0.3475481017950351,0.1894997310876167,0.8269783346082532,-0.0963274414983487,0.551115478692057,0.0556739368912175
