timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w
1403637149988318720.00000,-0.0004620792783241,-0.0414501440118824,0.0220743957507202,-0.8221345544251157,-0.0042390410342047,-0.5683300582025969,0.0328291013395104
1403637150038319104.00000,-0.0079529430899306,-0.038861207506093,0.023581777648064,-0.8303067431697706,-0.0122394032743124,-0.5563483130450578,0.0302896653368037
1403637150088318720.00000,-0.011552333987038,-0.0490162077674099,0.0146916367311326,-0.8357149612726111,-0.0155142874427754,-0.5484400430646861,0.0235229580084307
1403637150138319104.00000,-0.0086981249934552,-0.0578484425830722,0.0216990787054533,-0.8385578633355741,-0.0174361614039145,-0.5442450214494694,0.0177213639723292
1403637150188318720.00000,-0.0034465008894354,-0.0675985135576014,0.0320376271958044,-0.8393467977284782,-0.017479347786626,-0.5431509046235999,0.0133611507913267
1403637150238319104.00000,0.0041970749771084,-0.0790912217893777,0.0437704008363306,-0.8396267787029362,-0.0177262113041727,-0.5428097556163192,0.0083799239544572
1403637150288318720.00000,0.0160722952574916,-0.0892511147083571,0.0561547758639779,-0.8375133137284498,-0.0165384479453402,-0.5461381879930499,0.0055685440483643
1403637150338319104.00000,0.0270740918668523,-0.0981279763407861,0.0703624314319593,-0.8351615196975178,-0.0144845053840852,-0.5497943230081257,0.0046516135208896
1403637150388318720.00000,0.0410154340240388,-0.1073902334463878,0.0859227811466146,-0.8303021213431675,-0.0112909176853282,-0.5571743438397729,0.0052586155571288
1403637150438319104.00000,0.0536284561928336,-0.1169160948133481,0.1021271898390871,-0.8259696501158569,-0.0086592918537858,-0.5636276966091772,0.0047930540486454
1403637150488318720.00000,0.0681070580965827,-0.1260137869081403,0.1154488713394246,-0.8234790485871762,-0.0070455863706339,-0.567293847437333,0.0032104377273152
1403637150538319104.00000,0.0851672930921383,-0.1342989455518827,0.127589797528756,-0.822173956917393,-0.0064049565054679,-0.569192382491387,0.0029988018838212
1403637150588318720.00000,0.1006720727292756,-0.1427527561383112,0.1389352705622793,-0.8213791513344899,-0.0052667266659884,-0.570354126821637,0.0021728692521909
1403637150638319104.00000,0.1119938946715946,-0.1569913097861286,0.1470419703641105,-0.8202794086473217,-0.0051533656760694,-0.571930487251873,0.0032637897058712
1403637150688318720.00000,0.12523812957122,-0.1656061056512495,0.1570044555987603,-0.8201294025929617,-0.0042794029897386,-0.572157184757101,0.0023676239971166
1403637150738319104.00000,0.1394718257635323,-0.1751231325743092,0.166607585651388,-0.8198669653089936,-0.00404302731859,-0.5725382610830231,0.0013239037543858
1403637150788318720.00000,0.1539317061242523,-0.1830864066194093,0.176075338920759,-0.8200652256231551,-0.0044547427097802,-0.5722524254238951,0.0005853097493545
1403637150838319104.00000,0.1694362378186203,-0.1927234619433457,0.187046210359703,-0.8188451474675313,-0.0054287225970299,-0.5739888050815009,7.128079944539113e-05
1403637150888318720.00000,0.1830727141529688,-0.2010432651839508,0.1988996650625836,0.8165852004849788,0.0048982183571607,0.5772027116367706,0.0012835439187932
1403637150938319104.00000,0.2027132683241178,-0.210260691227034,0.2083006998880688,-0.8148810474579232,-0.0072334623621505,-0.5795830143349895,0.0002915656029097
1403637150988318720.00000,0.2189047856722016,-0.2191374611822376,0.214783477251049,-0.8121710637130068,-0.0072886607890771,-0.5833738078607981,0.0001974669023984
1403637151038319104.00000,0.2355879031756995,-0.232410424133015,0.2214230072214771,-0.8101690592626447,-0.007160318072317,-0.5861517722429846,0.0009618497765179
